faultNumber,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0,0.25687,3707.5,4461.6,9.3424,26.85,42.477,2698.1,75.142,120.41,0.324,80.537,51.311,2626.4,24.539,50.658,3098.9,22.8,65.897,227.46,339.45,94.417,77.27,32.068,8.9353,26.087,6.9739,18.837,1.6437,32.402,13.716,23.657,1.3376,18.897,2.281,4.9243,2.305,0.016049,0.84644,0.10915,54.204,44.237,63.037,53.855,25.095,58.344,21.394,39.822,41.958,48.058,47.585,41.692,18.42
0,0.25503,3630.8,4528.2,9.2444,27.015,42.142,2698.5,75.255,120.42,0.32762,80.561,48.912,2627.5,26.04,49.37,3097.7,22.316,65.93,231.45,339.25,94.711,77.463,31.877,9.0253,26.078,7.1017,18.758,1.6676,32.81,13.878,23.376,1.3412,18.292,2.2889,4.844,2.4239,0.027208,0.85155,0.1098,54.799,44.657,62.829,53.774,25.138,63.699,21.74,39.11,34.899,45.075,47.519,41.439,19.552
0,0.25625,3628.0,4498.7,9.3112,27.068,42.377,2697.9,75.931,120.4,0.32689,80.438,51.013,2626.9,24.788,50.325,3097.4,22.907,65.946,231.1,339.19,94.627,77.269,31.877,9.0253,26.078,7.1017,18.758,1.6676,32.81,13.878,23.376,1.3412,18.292,2.2889,4.844,2.4239,0.027208,0.85155,0.1098,54.799,44.657,62.877,54.127,25.017,61.369,21.934,39.199,41.081,47.285,47.652,41.446,18.161
0,0.27546,3596.4,4518.7,9.3936,26.575,42.539,2696.1,75.179,120.37,0.34566,80.217,50.847,2624.7,23.525,48.528,3096.5,22.434,65.928,232.13,339.22,94.821,76.957,32.264,8.7791,26.249,6.9843,18.922,1.653,32.875,13.603,23.533,1.392,18.952,2.2484,4.9399,2.3563,0.027208,0.85155,0.1098,54.799,44.657,62.153,54.077,27.203,61.806,21.271,41.212,40.592,43.128,47.661,40.799,19.319
0,0.27561,3597.5,4526.1,9.3797,26.802,42.281,2694.9,75.664,120.37,0.34438,79.952,50.898,2622.0,26.555,54.089,3095.4,23.293,65.839,231.93,339.41,94.844,76.813,32.264,8.7791,26.249,6.9843,18.922,1.653,32.875,13.603,23.533,1.392,18.952,2.2484,4.9399,2.3563,0.027208,0.85155,0.1098,54.799,44.657,62.133,53.988,27.188,61.224,21.403,41.368,40.741,55.997,47.787,39.874,17.327
0,0.23827,3627.6,4469.5,9.2864,26.856,42.159,2697.6,74.486,120.39,0.31732,79.996,49.626,2626.0,25.252,49.595,3095.4,23.453,65.756,233.24,339.89,94.934,77.298,31.99,8.791,25.93,6.7993,19.064,1.6818,32.871,13.923,23.855,1.4132,18.672,2.2081,4.8857,2.2057,0.027208,0.85155,0.1098,54.799,44.657,62.494,54.252,23.729,62.622,21.723,37.186,37.0,45.597,47.782,40.916,16.93
0,0.23766,3628.1,4507.6,9.4313,26.979,42.287,2702.4,74.748,120.4,0.31526,80.414,50.166,2631.2,26.341,51.688,3100.5,23.095,65.774,234.04,339.95,94.679,77.549,31.99,8.791,25.93,6.7993,19.064,1.6818,32.871,13.923,23.855,1.4132,18.672,2.2081,4.8857,2.2057,0.017931,0.85421,0.081417,54.254,43.987,62.484,53.796,23.789,61.864,22.13,37.437,38.589,50.44,47.973,40.901,17.744
0,0.26862,3671.3,4485.4,9.2864,26.525,42.251,2704.7,74.679,120.4,0.3498,80.59,50.278,2632.9,23.738,49.865,3103.6,23.228,65.868,232.08,340.35,94.623,77.757,32.221,8.9619,25.857,6.8986,19.111,1.6426,33.581,13.787,23.518,1.4509,18.218,2.306,4.8252,2.282,0.017931,0.85421,0.081417,54.254,43.987,63.355,53.678,26.09,61.889,21.815,41.707,38.918,46.221,48.316,41.133,17.384
0,0.26594,3702.4,4526.5,9.3142,26.934,42.383,2703.6,75.017,120.41,0.34904,80.479,49.236,2631.5,24.487,50.058,3104.5,21.829,65.931,235.49,339.93,94.498,77.316,32.221,8.9619,25.857,6.8986,19.111,1.6426,33.581,13.787,23.518,1.4509,18.218,2.306,4.8252,2.282,0.017931,0.85421,0.081417,54.254,43.987,62.819,53.187,26.354,61.404,21.37,41.8,35.85,46.669,48.176,40.843,20.724
0,0.24568,3635.1,4467.8,9.3505,27.299,42.388,2699.8,74.626,120.4,0.33566,80.102,49.836,2627.8,24.886,49.933,3099.3,22.858,65.939,233.86,340.42,94.604,76.761,32.337,8.8582,26.112,6.8627,19.121,1.6625,32.411,13.791,24.001,1.2863,18.543,2.2864,4.8735,2.5081,0.017931,0.85421,0.081417,54.254,43.987,63.138,53.72,24.117,61.782,21.835,39.814,37.616,46.378,48.491,41.437,18.343
0,0.24646,3627.0,4470.0,9.3229,26.976,42.398,2699.5,75.566,120.39,0.33605,80.006,49.168,2629.1,24.459,48.628,3097.1,23.701,65.871,234.53,340.91,94.693,77.254,32.337,8.8582,26.112,6.8627,19.121,1.6625,32.411,13.791,24.001,1.2863,18.543,2.2864,4.8735,2.5081,0.017931,0.85421,0.081417,54.254,43.987,63.277,53.694,24.04,61.555,22.225,39.768,35.651,43.358,48.605,41.056,16.331
0,0.23605,3649.0,4483.6,9.5749,26.907,42.614,2700.6,74.995,120.4,0.33661,80.215,51.834,2629.9,24.527,49.366,3098.9,22.888,65.859,235.18,340.04,94.607,77.782,32.246,8.833,25.883,6.7776,18.699,1.7031,32.823,13.975,23.482,1.1981,18.798,2.2748,4.9337,2.311,0.028981,0.84447,0.087573,53.778,43.843,63.214,53.45,22.663,60.274,21.854,39.78,43.498,45.067,48.818,40.799,18.216
0,0.23094,3696.6,4444.3,9.4533,26.916,42.245,2702.3,75.58,120.41,0.33524,80.482,48.455,2631.5,26.664,50.055,3100.4,22.77,65.952,237.28,340.26,94.582,77.6,32.246,8.833,25.883,6.7776,18.699,1.7031,32.823,13.975,23.482,1.1981,18.798,2.2748,4.9337,2.311,0.028981,0.84447,0.087573,53.778,43.843,62.396,53.921,23.164,61.262,22.054,39.947,33.552,46.66,48.839,40.865,18.484
0,0.24173,3671.4,4531.4,9.3037,27.098,42.181,2702.0,75.656,120.42,0.3572,80.448,50.089,2629.9,25.429,50.327,3100.4,23.164,66.03,235.61,340.42,94.472,77.337,32.189,8.9742,26.539,7.0552,18.859,1.6489,33.212,13.885,24.147,1.3366,18.725,2.2275,4.8543,2.2945,0.028981,0.84447,0.087573,53.778,43.843,63.634,53.89,23.637,63.052,21.87,42.263,38.363,47.29,49.193,41.252,17.553
0,0.24206,3641.2,4511.6,9.2941,26.407,42.457,2700.3,74.755,120.4,0.35426,80.241,49.621,2628.6,24.157,50.226,3099.2,23.465,66.053,236.4,340.24,94.602,77.101,32.189,8.9742,26.539,7.0552,18.859,1.6489,33.212,13.885,24.147,1.3366,18.725,2.2275,4.8543,2.2945,0.028981,0.84447,0.087573,53.778,43.843,64.154,54.127,23.605,62.067,21.44,42.622,36.983,47.058,49.329,41.689,16.865
0,0.24469,3635.9,4513.0,9.3598,27.081,42.413,2699.0,74.404,120.38,0.34599,80.188,49.963,2627.5,25.522,49.844,3098.1,23.685,66.029,238.13,340.28,94.739,77.304,32.326,8.8268,26.434,7.0263,18.666,1.7064,32.548,13.857,23.648,1.2709,18.594,2.2173,4.8936,2.3093,0.028981,0.84447,0.087573,53.778,43.843,61.778,53.719,24.356,60.403,21.864,41.38,37.992,46.173,49.382,40.475,16.34
0,0.2454,3582.9,4521.0,9.3135,26.622,42.366,2702.0,75.081,120.4,0.34746,80.298,50.195,2630.5,24.676,49.984,3098.6,22.56,66.027,237.67,340.4,94.723,77.42,32.326,8.8268,26.434,7.0263,18.666,1.7064,32.548,13.857,23.648,1.2709,18.594,2.2173,4.8936,2.3093,0.023602,0.83207,0.10778,54.683,43.47,62.69,53.623,24.286,61.814,21.97,41.2,38.675,46.498,49.406,40.59,18.995
0,0.23416,3588.4,4536.7,9.2481,26.502,42.869,2700.7,74.996,120.38,0.34192,80.108,51.143,2629.6,26.068,49.911,3098.9,22.902,66.035,237.49,340.96,94.873,77.103,32.239,8.9533,26.243,7.0626,18.864,1.6641,32.579,13.88,23.934,1.228,18.626,2.248,4.9058,2.2965,0.023602,0.83207,0.10778,54.683,43.47,62.698,53.909,22.65,64.173,21.706,41.217,41.462,46.328,49.532,39.995,18.221
0,0.23309,3598.6,4520.1,9.2386,27.006,42.263,2703.9,74.895,120.42,0.34558,80.206,50.273,2633.3,24.398,50.415,3100.8,22.803,65.998,238.17,340.73,94.658,77.782,32.239,8.9533,26.243,7.0626,18.864,1.6641,32.579,13.88,23.934,1.228,18.626,2.248,4.9058,2.2965,0.023602,0.83207,0.10778,54.683,43.47,62.524,54.107,22.754,61.627,22.425,40.771,38.903,47.495,49.583,40.944,18.409
0,0.23855,3615.8,4514.2,9.3949,26.789,42.516,2706.7,74.66,120.38,0.34637,80.377,50.603,2635.2,24.176,49.016,3102.8,22.326,66.076,236.57,340.98,94.728,77.433,32.344,8.8305,26.419,6.8281,19.152,1.6466,32.785,13.829,23.844,1.222,18.704,2.2263,4.8232,2.3245,0.023602,0.83207,0.10778,54.683,43.47,61.755,53.695,23.686,62.148,22.273,41.344,39.874,44.256,49.831,40.275,19.542
0,0.23943,3594.5,4474.2,9.4279,27.099,42.574,2704.8,74.591,120.39,0.34622,80.079,50.006,2633.4,25.897,50.838,3103.2,23.047,66.093,239.33,341.19,94.789,77.22,32.344,8.8305,26.419,6.8281,19.152,1.6466,32.785,13.829,23.844,1.222,18.704,2.2263,4.8232,2.3245,0.023602,0.83207,0.10778,54.683,43.47,62.122,54.173,23.6,62.938,22.193,41.363,38.119,48.474,49.693,41.056,17.856
0,0.22795,3695.7,4498.4,9.3535,26.673,42.409,2707.8,74.402,120.39,0.34393,80.143,48.227,2636.1,24.217,50.981,3104.1,23.998,66.025,237.99,341.67,94.651,77.411,31.932,8.9735,25.985,6.7697,18.868,1.6427,32.748,13.772,23.457,1.1414,18.429,2.2259,4.9282,2.3328,0.029564,0.83982,0.096944,52.488,43.31,62.378,53.137,22.509,61.766,22.547,40.326,32.883,48.805,49.61,41.091,15.59
0,0.23057,3699.6,4440.9,9.4171,27.103,42.318,2709.7,74.407,120.42,0.34237,80.296,51.026,2637.9,23.739,49.045,3106.1,23.085,66.063,236.9,341.8,94.577,77.604,31.932,8.9735,25.985,6.7697,18.868,1.6427,32.748,13.772,23.457,1.1414,18.429,2.2259,4.9282,2.3328,0.029564,0.83982,0.096944,52.488,43.31,62.311,53.826,22.252,60.253,22.506,40.516,41.119,44.323,49.68,40.765,17.719
0,0.27044,3689.5,4507.3,9.5438,26.621,42.418,2709.0,74.914,120.43,0.33518,80.24,49.793,2638.2,25.51,49.634,3108.4,23.516,66.092,239.54,342.03,94.491,77.14,32.163,8.8074,26.005,6.7343,18.782,1.6234,33.326,13.773,23.941,1.3988,18.927,2.2469,4.8054,2.3091,0.029564,0.83982,0.096944,52.488,43.31,63.075,53.69,26.273,61.173,22.162,39.84,37.49,45.686,49.414,41.658,16.723
0,0.2694,3684.1,4471.6,9.3708,27.339,42.401,2708.2,74.216,120.4,0.33624,79.973,50.053,2636.8,25.587,50.353,3107.4,22.131,66.042,238.06,341.94,94.529,77.28,32.163,8.8074,26.005,6.7343,18.782,1.6234,33.326,13.773,23.941,1.3988,18.927,2.2469,4.8054,2.3091,0.029564,0.83982,0.096944,52.488,43.31,63.169,54.117,26.374,62.927,22.172,39.709,38.256,47.35,49.521,40.705,20.018
0,0.24754,3716.7,4505.9,9.3869,27.096,42.354,2708.4,75.122,120.43,0.33352,79.931,49.157,2637.0,25.338,51.02,3106.4,22.505,65.962,238.57,341.9,94.389,77.462,32.535,8.6929,26.085,6.8271,18.521,1.6798,33.109,13.71,24.026,1.1876,18.271,2.2513,4.801,2.3676,0.029564,0.83982,0.096944,52.488,43.31,63.04,53.91,24.414,61.79,22.166,39.975,35.618,48.894,49.453,41.883,19.127
0,0.24709,3681.4,4508.5,9.4739,26.709,42.465,2709.0,74.758,120.42,0.33202,80.062,49.528,2638.2,23.74,48.448,3107.4,23.098,65.973,240.29,341.95,94.476,77.339,32.535,8.6929,26.085,6.8271,18.521,1.6798,33.109,13.71,24.026,1.1876,18.271,2.2513,4.801,2.3676,0.046982,0.83147,0.11797,54.205,43.405,63.648,53.879,24.458,61.975,22.054,40.159,36.711,42.943,49.477,41.183,17.72
0,0.21055,3669.7,4573.8,9.4243,27.064,42.103,2709.4,74.545,120.41,0.32545,80.063,49.334,2639.0,23.621,49.783,3107.1,22.371,65.967,238.24,342.08,94.468,77.603,32.18,8.7906,26.022,7.0199,18.612,1.6105,33.335,13.634,24.379,1.5758,18.552,2.2499,4.7923,2.2779,0.046982,0.83147,0.11797,54.205,43.405,63.131,53.757,20.652,62.179,22.258,39.159,36.14,46.031,49.721,41.895,19.43
0,0.21011,3663.2,4512.1,9.3442,27.002,42.232,2708.9,75.717,120.38,0.32981,80.01,50.36,2637.9,24.953,51.202,3106.0,22.836,65.975,241.6,342.09,94.581,77.016,32.18,8.7906,26.022,7.0199,18.612,1.6105,33.335,13.634,24.379,1.5758,18.552,2.2499,4.7923,2.2779,0.046982,0.83147,0.11797,54.205,43.405,63.242,54.495,20.695,62.825,22.387,38.627,39.159,49.316,49.483,41.458,18.369
0,0.24207,3612.0,4510.1,9.4308,26.926,42.489,2710.0,74.46,120.39,0.31745,79.979,50.804,2639.2,25.45,50.924,3106.2,23.048,65.975,238.25,342.0,94.617,77.408,32.149,8.8814,26.589,6.8465,19.011,1.6198,33.426,13.662,24.012,1.2279,18.332,2.2536,4.8001,2.3788,0.046982,0.83147,0.11797,54.205,43.405,62.394,54.333,23.949,61.149,22.711,37.889,40.466,48.673,49.844,40.888,17.842
0,0.24302,3624.8,4518.6,9.5403,26.8,42.201,2712.4,74.593,120.4,0.31919,79.931,48.059,2640.9,25.85,50.285,3107.3,23.754,65.947,240.16,342.58,94.648,77.077,32.149,8.8814,26.589,6.8465,19.011,1.6198,33.426,13.662,24.012,1.2279,18.332,2.2536,4.8001,2.3788,0.046982,0.83147,0.11797,54.205,43.405,62.173,54.231,23.855,58.1,22.556,37.676,32.388,47.194,49.736,41.347,16.198
0,0.24612,3680.8,4507.2,9.5347,27.121,42.616,2713.5,74.155,120.39,0.32302,79.901,50.462,2642.8,25.721,49.706,3110.3,22.499,65.942,239.4,342.81,94.633,77.256,32.065,8.8826,27.018,6.6469,18.609,1.6576,33.061,13.776,24.429,1.0555,18.286,2.2542,4.8484,2.24,0.017743,0.82177,0.10428,53.362,43.28,62.681,53.381,24.199,61.049,22.647,37.706,39.46,45.853,49.655,40.394,19.167
0,0.2451,3616.5,4510.7,9.3919,26.987,42.121,2714.3,74.694,120.41,0.32054,79.944,50.586,2643.6,23.5,52.085,3110.0,24.003,65.949,241.69,342.75,94.486,77.294,32.065,8.8826,27.018,6.6469,18.609,1.6576,33.061,13.776,24.429,1.0555,18.286,2.2542,4.8484,2.24,0.017743,0.82177,0.10428,53.362,43.28,63.789,53.338,24.299,62.872,22.764,38.008,39.826,51.359,49.422,41.41,15.594
0,0.25468,3717.8,4514.2,9.3656,26.433,42.65,2715.3,75.219,120.39,0.33289,80.056,49.468,2644.1,25.696,50.519,3113.7,21.918,65.94,238.7,342.37,94.366,77.597,32.01,8.8493,26.55,6.9865,18.467,1.6072,32.938,13.725,24.63,1.0942,18.267,2.269,4.7713,2.2562,0.017743,0.82177,0.10428,53.362,43.28,63.924,54.279,25.127,62.649,22.074,39.381,36.533,47.734,49.66,41.188,20.516
0,0.2564,3701.4,4515.3,9.319,27.185,42.331,2715.8,74.494,120.43,0.33325,80.05,48.811,2645.6,24.437,48.368,3112.4,22.766,65.975,239.95,342.93,94.353,77.079,32.01,8.8493,26.55,6.9865,18.467,1.6072,32.938,13.725,24.63,1.0942,18.267,2.269,4.7713,2.2562,0.017743,0.82177,0.10428,53.362,43.28,64.206,54.267,24.958,61.492,22.781,39.337,34.602,42.756,49.516,42.283,18.529
0,0.26242,3641.5,4503.1,9.2622,27.074,42.055,2713.3,74.948,120.38,0.32787,79.783,50.952,2642.4,25.389,48.819,3109.3,23.694,65.948,237.6,342.67,94.511,76.817,32.359,8.6613,26.654,6.7483,18.707,1.6055,32.77,13.904,24.174,1.2964,17.929,2.2528,4.7244,2.3426,0.017743,0.82177,0.10428,53.362,43.28,62.319,54.799,25.715,61.844,22.47,38.53,40.901,43.802,49.696,40.896,16.358
0,0.26311,3637.4,4521.8,9.3379,26.731,42.362,2712.7,74.556,120.4,0.32471,79.568,50.503,2641.9,25.248,48.375,3107.3,23.242,65.86,239.61,343.37,94.742,77.11,32.359,8.6613,26.654,6.7483,18.707,1.6055,32.77,13.904,24.174,1.2964,17.929,2.2528,4.7244,2.3426,0.0079527,0.81562,0.10498,53.013,43.091,62.39,54.576,25.646,62.134,22.844,38.915,39.581,42.772,49.229,41.977,17.443
0,0.22828,3695.1,4512.8,9.3865,27.206,42.459,2714.2,76.145,120.38,0.3458,79.74,47.891,2643.2,25.508,50.934,3109.4,22.282,65.798,238.89,343.26,94.494,77.244,32.423,8.8021,27.044,7.046,18.764,1.6123,33.314,13.843,24.519,1.409,18.339,2.2544,4.8113,2.2162,0.0079527,0.81562,0.10498,53.013,43.091,63.501,54.126,22.448,60.963,22.991,41.133,31.893,48.695,49.155,40.693,19.718
0,0.22786,3711.6,4505.6,9.4131,27.177,42.438,2714.7,74.58,120.45,0.34569,79.841,50.249,2643.5,24.655,51.847,3109.7,24.137,65.809,238.4,343.11,94.534,77.486,32.423,8.8021,27.044,7.046,18.764,1.6123,33.314,13.843,24.519,1.409,18.339,2.2544,4.8113,2.2162,0.0079527,0.81562,0.10498,53.013,43.091,63.217,54.213,22.489,61.323,22.94,41.146,38.833,50.808,49.059,42.029,15.292
0,0.21824,3636.0,4545.3,9.3738,26.951,42.216,2715.2,75.241,120.36,0.33989,80.122,48.676,2644.9,25.92,49.055,3109.7,23.242,65.873,236.61,342.91,94.526,77.133,32.467,8.8058,26.299,6.8359,18.488,1.6338,33.35,13.814,23.821,1.3808,18.028,2.2362,4.7256,2.2793,0.0079527,0.81562,0.10498,53.013,43.091,61.891,53.606,21.799,60.973,22.974,40.293,34.204,44.346,49.076,40.567,17.416
0,0.21908,3594.6,4530.2,9.354,26.994,42.169,2715.4,73.302,120.39,0.33923,80.048,49.717,2644.6,23.882,50.856,3109.7,24.133,65.882,236.56,342.9,94.694,77.202,32.467,8.8058,26.299,6.8359,18.488,1.6338,33.35,13.814,23.821,1.3808,18.028,2.2362,4.7256,2.2793,0.0079527,0.81562,0.10498,53.013,43.091,62.603,53.785,21.717,62.998,23.246,40.374,37.267,48.515,48.937,41.372,15.287
0,0.21281,3670.2,4567.7,9.4418,26.57,42.286,2714.1,74.838,120.39,0.33675,79.884,49.25,2643.3,25.724,49.148,3110.8,23.418,65.898,234.4,342.53,94.604,77.113,32.143,8.7291,26.306,6.9954,18.771,1.6886,33.448,13.842,24.057,1.12,18.224,2.2629,4.7809,2.2358,0.0037604,0.8168,0.094017,53.642,44.585,63.092,54.039,20.966,61.099,22.47,39.895,35.892,44.562,48.797,40.743,16.996
0,0.21399,3676.3,4572.2,9.3519,26.849,42.707,2713.0,75.278,120.39,0.33554,79.789,49.213,2642.3,24.548,49.6,3110.3,23.214,65.843,233.2,342.51,94.54,76.974,32.143,8.7291,26.306,6.9954,18.771,1.6886,33.448,13.842,24.057,1.12,18.224,2.2629,4.7809,2.2358,0.0037604,0.8168,0.094017,53.642,44.585,62.985,53.984,20.851,61.258,22.391,40.043,35.783,45.608,48.683,41.054,17.501
0,0.24252,3629.8,4528.4,9.4114,26.591,42.152,2712.0,76.348,120.37,0.34227,79.587,50.613,2640.4,25.743,49.489,3108.9,23.035,65.737,235.77,342.88,94.81,76.922,32.235,8.7407,26.635,6.8645,18.901,1.6662,32.862,13.8,24.677,1.222,18.59,2.2342,4.8579,2.2797,0.0037604,0.8168,0.094017,53.642,44.585,62.355,53.841,23.977,63.362,22.487,39.98,39.903,45.351,48.238,40.614,17.961
0,0.24409,3643.6,4484.7,9.4739,26.68,42.161,2714.4,75.556,120.4,0.34007,79.801,50.784,2644.2,27.355,50.572,3109.5,23.035,65.702,237.64,342.82,94.709,77.528,32.235,8.7407,26.635,6.8645,18.901,1.6662,32.862,13.8,24.677,1.222,18.59,2.2342,4.8579,2.2797,0.0037604,0.8168,0.094017,53.642,44.585,62.117,54.363,23.823,59.248,22.655,40.249,40.408,47.859,47.858,40.92,17.916
0,0.23521,3631.8,4488.1,9.3447,26.964,42.327,2716.0,75.402,120.4,0.3337,79.949,50.327,2644.1,25.321,48.997,3112.3,23.011,65.706,231.6,342.09,94.694,77.462,31.916,8.8822,26.363,6.8646,18.534,1.6803,33.277,13.839,24.666,1.3397,18.515,2.2354,4.7877,2.2665,0.0037604,0.8168,0.094017,53.642,44.585,63.423,53.994,22.934,61.75,22.531,39.895,39.063,44.213,48.177,40.279,17.963
0,0.23343,3650.4,4494.6,9.2298,26.751,42.087,2717.4,75.811,120.41,0.33391,80.09,47.857,2647.6,24.859,48.008,3111.6,23.683,65.761,232.27,342.83,94.515,77.232,31.916,8.8822,26.363,6.8646,18.534,1.6803,33.277,13.839,24.666,1.3397,18.515,2.2354,4.7877,2.2665,0.027403,0.83892,0.096468,53.523,43.792,63.103,53.916,23.109,60.164,23.006,39.869,31.792,41.924,47.894,41.276,16.368
0,0.26577,3661.1,4575.6,9.3278,26.843,42.144,2715.8,75.295,120.41,0.34052,79.914,50.031,2645.9,24.083,49.584,3111.0,23.114,65.742,232.44,342.56,94.514,77.42,32.238,9.0047,26.362,6.913,18.611,1.643,32.853,13.759,23.968,1.0914,17.924,2.2761,4.804,2.181,0.027403,0.83892,0.096468,53.523,43.792,62.935,53.857,26.237,62.429,22.936,40.112,38.191,45.572,47.657,41.046,17.711
0,0.26648,3672.3,4568.1,9.3383,26.864,42.458,2716.0,74.906,120.39,0.33733,79.782,52.57,2644.9,27.572,50.164,3112.2,22.827,65.683,233.01,342.79,94.578,76.929,32.238,9.0047,26.362,6.913,18.611,1.643,32.853,13.759,23.968,1.0914,17.924,2.2761,4.804,2.181,0.027403,0.83892,0.096468,53.523,43.792,62.742,53.946,26.168,63.854,22.517,40.502,45.663,46.913,47.391,41.352,18.44
0,0.23703,3638.4,4522.5,9.2368,27.29,42.083,2715.1,75.111,120.41,0.33277,79.622,50.358,2643.5,24.303,50.304,3110.2,22.049,65.6,232.72,342.81,94.701,77.142,32.414,8.7963,26.944,6.8434,18.992,1.6592,33.062,13.67,24.525,1.4167,18.541,2.2604,4.8856,2.3094,0.027403,0.83892,0.096468,53.523,43.792,62.893,54.338,23.159,62.127,22.93,38.883,39.152,47.237,47.201,41.223,20.292
0,0.23701,3637.3,4562.0,9.3213,26.687,42.2,2716.5,74.309,120.37,0.32707,79.747,51.44,2645.0,25.783,49.128,3110.7,22.435,65.547,230.65,343.08,94.641,77.225,32.414,8.7963,26.944,6.8434,18.992,1.6592,33.062,13.67,24.525,1.4167,18.541,2.2604,4.8856,2.3094,0.027403,0.83892,0.096468,53.523,43.792,62.913,53.866,23.16,61.936,22.947,39.579,42.337,44.515,47.177,40.269,19.366
0,0.21775,3677.0,4438.2,9.3408,26.875,42.415,2716.3,75.799,120.41,0.32052,79.793,49.318,2646.4,25.551,49.625,3110.6,22.634,65.562,230.94,343.33,94.613,77.261,32.514,8.8969,26.501,6.8372,18.355,1.6814,33.039,13.759,24.613,1.247,18.447,2.2262,4.817,2.2649,0.0053087,0.8367,0.083626,53.87,44.301,62.844,54.407,21.424,59.733,23.16,37.827,36.094,45.667,47.491,41.76,18.893
0,0.21777,3659.6,4473.2,9.3531,26.832,42.243,2716.6,74.818,120.38,0.32037,79.902,48.943,2645.1,24.975,51.309,3112.0,23.598,65.589,229.3,342.4,94.635,77.175,32.514,8.8969,26.501,6.8372,18.355,1.6814,33.039,13.759,24.613,1.247,18.447,2.2262,4.817,2.2649,0.0053087,0.8367,0.083626,53.87,44.301,63.144,53.988,21.422,61.892,22.758,37.846,34.989,49.563,47.661,41.007,16.603
0,0.20466,3660.8,4601.0,9.3855,26.636,42.282,2715.2,74.904,120.43,0.33103,79.824,50.647,2644.5,27.296,47.784,3112.0,23.197,65.587,232.09,342.44,94.552,77.265,31.811,8.7601,26.765,6.6727,18.536,1.6608,32.583,13.616,24.206,1.314,17.969,2.2579,4.7739,2.2262,0.0053087,0.8367,0.083626,53.87,44.301,63.217,54.038,20.248,60.439,22.344,38.773,40.005,41.405,47.437,41.908,17.547
0,0.20151,3619.5,4583.8,9.2642,27.296,42.283,2715.8,74.731,120.37,0.33051,79.857,50.898,2644.4,25.495,49.55,3111.9,21.587,65.597,231.99,342.4,94.568,77.269,31.811,8.7601,26.765,6.6727,18.536,1.6608,32.583,13.616,24.206,1.314,17.969,2.2579,4.7739,2.2262,0.0053087,0.8367,0.083626,53.87,44.301,63.927,54.244,20.558,61.149,22.673,38.836,40.743,45.493,47.473,40.746,21.373
0,0.27489,3720.9,4548.7,9.3696,26.772,42.293,2716.2,76.152,120.44,0.31267,79.824,49.818,2644.2,24.312,51.234,3113.9,23.466,65.588,232.57,342.09,94.421,77.147,32.558,8.7181,26.432,6.8047,18.435,1.6561,33.257,13.873,24.735,1.2022,18.473,2.2798,4.7618,2.2705,0.0053087,0.8367,0.083626,53.87,44.301,63.745,54.276,26.763,59.631,22.227,36.977,37.564,49.391,47.447,42.176,16.926
0,0.27228,3720.9,4525.9,9.2153,26.789,42.252,2716.1,75.671,120.38,0.30994,79.861,50.23,2644.3,25.722,50.447,3114.0,22.164,65.603,232.3,342.26,94.475,77.166,32.558,8.7181,26.432,6.8047,18.435,1.6561,33.257,13.873,24.735,1.2022,18.473,2.2798,4.7618,2.2705,0.0082416,0.81406,0.093595,54.049,44.324,63.746,54.549,27.02,61.183,22.446,37.309,38.776,47.568,47.444,39.893,20.017
0,0.20122,3690.6,4573.8,9.3201,27.097,42.34,2713.6,75.121,120.44,0.34508,79.799,47.192,2642.4,25.283,51.283,3111.0,23.7,65.587,232.22,341.85,94.418,77.235,31.991,8.8058,26.777,6.7936,18.793,1.6412,33.023,13.802,24.437,1.349,18.703,2.2364,4.7423,2.3069,0.0082416,0.81406,0.093595,54.049,44.324,63.244,54.274,19.807,60.115,22.437,39.793,29.837,49.503,47.454,42.701,16.371
0,0.20061,3650.9,4532.1,9.38,27.047,42.44,2712.8,75.864,120.37,0.33664,79.932,49.437,2641.7,24.255,49.279,3109.2,22.826,65.616,232.92,341.49,94.597,77.126,31.991,8.8058,26.777,6.7936,18.793,1.6412,33.023,13.802,24.437,1.349,18.703,2.2364,4.7423,2.3069,0.0082416,0.81406,0.093595,54.049,44.324,63.927,54.773,19.867,60.386,22.381,40.823,36.443,44.864,47.394,41.091,18.45
0,0.25433,3713.7,4525.9,9.2896,26.774,42.048,2709.7,75.061,120.43,0.33339,79.753,49.019,2637.6,25.362,48.683,3108.5,22.035,65.624,233.72,341.12,94.619,76.781,32.391,8.9543,26.588,7.0219,18.64,1.6411,32.725,13.826,24.453,1.2023,18.409,2.2532,4.7152,2.3162,0.0082416,0.81406,0.093595,54.049,44.324,63.022,53.995,25.201,60.967,21.839,39.324,35.212,43.486,47.323,41.71,20.363
